City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
451,Gilgit,PK,35.9221,74.3087,69.42,35,0,3.02,clear sky
452,Luchegorsk,RU,46.4764,134.2569,53.8,41,62,8.34,broken clouds
453,Carutapera,BR,-1.195,-46.02,74.57,95,99,1.59,moderate rain
454,Channel-Port Aux Basques,CA,47.5702,-59.1367,37.38,73,0,11.1,clear sky
455,Vilhena,BR,-12.7406,-60.1458,80.82,61,20,4.61,few clouds
456,Vaitape,PF,-16.5167,-151.75,82.44,75,5,12.26,light rain
457,Bara,NG,10.3744,10.7288,88.68,48,34,5.53,scattered clouds
458,Sterling,US,39.0062,-77.4286,57.97,56,100,11.5,overcast clouds
459,Norman Wells,CA,65.282,-126.8329,46.44,42,75,5.75,broken clouds
460,Klamath Falls,US,42.2249,-121.7817,39.87,69,75,13.8,broken clouds
461,Tolaga Bay,NZ,-38.3667,178.3,64.36,60,100,6.22,overcast clouds
462,Lavrentiya,RU,65.5833,-171.0,33.66,91,100,6.08,overcast clouds
463,Hami,CN,42.8,93.45,65.89,32,22,4.47,few clouds
464,Maniitsoq,GL,65.4167,-52.9,29.91,84,53,16.24,broken clouds
465,Adeje,ES,28.1227,-16.726,72.21,79,20,18.41,few clouds
466,Dzilam Gonzalez,MX,21.2833,-88.9333,89.53,55,0,11.56,clear sky
467,Fleetwood,GB,53.9253,-3.0109,59.85,84,100,8.43,overcast clouds
468,Zunyi,CN,27.6867,106.9072,65.5,96,100,5.82,overcast clouds
469,Muros,ES,42.7762,-9.0603,59.85,69,53,5.41,broken clouds
470,Manhattan,US,40.7834,-73.9662,59.63,34,100,14.97,overcast clouds
471,Cap Malheureux,MU,-19.9842,57.6142,72.46,80,2,4.0,clear sky
472,Teya,RU,60.3778,92.6267,23.67,92,99,6.04,overcast clouds
473,Okaya,JP,36.0566,138.0451,46.06,69,84,1.83,broken clouds
474,Saltpond,GH,5.2091,-1.0606,81.12,83,100,9.37,light rain
475,Praia Da Vitoria,PT,38.7333,-27.0667,64.65,77,20,1.59,few clouds
476,Wasserburg,DE,48.4411,10.2693,53.92,93,31,5.84,scattered clouds
477,Storforshei,NO,66.4043,14.5233,35.65,100,100,2.3,light snow
478,Fukue,JP,32.6881,128.8419,63.36,70,54,22.37,broken clouds
479,Rahuri,IN,19.3833,74.65,85.19,39,51,13.04,broken clouds
480,Inuvik,CA,68.3499,-133.7218,50.86,46,20,9.22,few clouds
481,Yeppoon,AU,-23.1333,150.7333,69.58,81,100,12.01,light rain
482,Igualada,ES,41.581,1.6172,62.1,60,76,0.78,broken clouds
483,Opuwo,NA,-18.0607,13.84,63.36,43,0,3.02,clear sky
484,Jawhar,SO,2.7809,45.5005,79.56,83,78,14.18,broken clouds
485,General Luna,PH,13.6881,122.1708,80.17,84,42,3.76,scattered clouds
486,Anzio,IT,41.4853,12.6179,62.01,84,68,4.72,broken clouds
487,Payo,ID,-3.7508,103.6372,73.26,85,97,1.66,overcast clouds
488,San Juan,AR,-31.5375,-68.5364,69.8,38,100,11.72,overcast clouds
489,Kavaratti,IN,10.5669,72.642,85.44,66,98,15.66,overcast clouds
490,Baie-Comeau,CA,49.2168,-68.1489,51.48,30,0,10.36,clear sky
491,Todos Santos,MX,23.45,-110.2167,73.38,61,91,9.78,overcast clouds
492,Maneadero,MX,31.7167,-116.5667,65.1,70,19,5.01,few clouds
493,Atambua,ID,-9.1061,124.8925,75.42,79,24,8.95,few clouds
494,Belyy Yar,RU,53.6039,91.3903,26.49,59,0,2.24,clear sky
495,Alenquer,BR,-1.9417,-54.7383,73.98,97,94,1.52,light rain
496,Turmalina,BR,-17.2856,-42.73,68.54,71,56,3.44,broken clouds
497,Maravilha,BR,-26.7608,-53.1725,57.61,91,0,2.89,clear sky
498,Kostomuksha,RU,64.571,30.5767,30.4,86,40,5.17,scattered clouds
499,Lambarene,GA,-0.7001,10.2406,76.12,96,96,3.18,overcast clouds
500,Mahibadhoo,MV,3.7833,72.9667,83.75,78,100,18.79,overcast clouds
501,Madoc,CA,44.5084,-77.4745,64.58,57,0,4.79,clear sky
502,Puerto Escondido,MX,15.85,-97.0667,88.63,66,40,5.75,scattered clouds
503,Chongwe,ZM,-15.3292,28.682,64.92,68,44,2.17,scattered clouds
504,Sibu,MY,2.3,111.8167,75.51,100,40,3.44,scattered clouds
505,San Rafael,AR,-34.6177,-68.3301,64.96,29,21,12.41,few clouds
506,Lethem,GY,3.3803,-59.7968,76.82,90,97,3.58,overcast clouds
507,Chapleau,CA,47.8405,-83.4034,66.29,19,40,10.36,scattered clouds
508,Turukhansk,RU,65.8167,87.9833,11.77,95,51,3.13,broken clouds
509,Goba,ET,7.0167,39.9833,51.15,69,23,4.5,few clouds
510,Jalu,LY,29.0331,21.5482,71.6,29,0,13.53,clear sky
511,Moba,CN,33.2288,105.0179,49.57,88,100,3.69,overcast clouds
512,Tignere,CM,7.3667,12.65,70.77,70,13,4.05,few clouds
513,Armizonskoye,RU,55.9461,67.6736,49.44,45,73,4.41,broken clouds
514,Guerrero Negro,MX,27.9769,-114.0611,65.05,62,0,23.0,clear sky
515,Tucumcari,US,35.1717,-103.725,96.64,5,0,35.68,clear sky
516,Mayumba,GA,-3.432,10.6554,76.77,90,40,4.12,scattered clouds
517,Olafsvik,IS,64.8945,-23.7142,43.65,92,100,17.83,overcast clouds
518,Amapa,BR,1.0,-52.0,72.0,98,98,3.6,overcast clouds
519,Emet,TR,39.343,29.2585,49.44,67,72,3.4,broken clouds
520,Karratha,AU,-20.7377,116.8463,75.45,36,100,13.8,overcast clouds
521,Moose Factory,CA,51.2585,-80.6094,71.6,18,0,9.22,clear sky
522,Bahia Blanca,AR,-38.7196,-62.2724,66.16,48,39,7.36,scattered clouds
523,Towada,JP,40.6127,141.2067,59.22,37,81,13.18,broken clouds
524,Shubarkuduk,KZ,49.1447,56.4872,53.46,37,100,15.75,overcast clouds
525,Stromness,GB,58.965,-3.296,49.96,86,100,10.0,overcast clouds
526,Igarka,RU,67.4667,86.5833,5.67,97,51,8.16,broken clouds
527,Karasburg,NA,-28.0167,18.75,52.84,39,42,7.52,scattered clouds
528,Boa Vista,BR,2.8197,-60.6733,82.38,74,75,5.75,moderate rain
529,Ewa Beach,US,21.3156,-158.0072,84.15,56,75,17.27,broken clouds
530,Krasnoarmeyskoye,RU,52.7182,50.0322,46.47,60,100,5.19,overcast clouds
531,Noumea,NC,-22.2763,166.4572,77.0,99,100,9.24,overcast clouds
532,Ulaangom,MN,49.9811,92.0667,36.12,34,99,8.95,overcast clouds
533,Otofuke,JP,42.9917,143.2003,53.76,39,0,13.02,clear sky
534,Dwarka,IN,22.2394,68.9678,81.05,78,0,15.99,clear sky
535,Gannan,CN,47.9147,123.5031,62.78,25,1,10.16,clear sky
536,Kysyl-Syr,RU,63.8986,122.7617,33.49,90,85,10.38,overcast clouds
537,Hambantota,LK,6.1241,81.1185,82.36,81,90,18.75,overcast clouds
538,Boende,CD,-0.2167,20.8667,72.25,89,100,2.08,overcast clouds
539,Xiamen,CN,24.4798,118.0819,72.25,100,100,2.24,light intensity shower rain
540,Zemio,CF,5.0314,25.1361,69.28,98,98,1.14,light rain
541,Pangai,TO,-19.8,-174.35,78.91,73,20,5.75,few clouds
542,Talnakh,RU,69.4865,88.3972,11.21,95,87,10.13,overcast clouds
543,Caravelas,BR,-17.7125,-39.2481,72.23,89,100,8.46,overcast clouds
544,Mount Isa,AU,-20.7333,139.5,69.57,68,75,6.91,broken clouds
545,Tartus,SY,34.889,35.8866,62.33,65,18,1.77,few clouds
546,La Ronge,CA,55.1001,-105.2842,55.65,28,75,17.27,broken clouds
547,Hobyo,SO,5.3505,48.5268,83.5,75,100,16.13,moderate rain
548,Black River,JM,18.0264,-77.8487,81.75,70,18,10.67,few clouds
549,Kurilsk,RU,45.2333,147.8833,43.65,63,3,11.23,clear sky
550,Bakchar,RU,57.0186,82.0711,32.81,74,9,3.18,clear sky
551,Longyan,CN,25.1072,117.0225,67.12,98,100,0.83,overcast clouds
552,Westerville,US,40.1262,-82.9291,68.09,37,0,8.05,clear sky
553,Sitka,US,57.0531,-135.33,53.49,62,20,20.71,few clouds
554,Pimenta Bueno,BR,-11.6725,-61.1936,76.77,85,59,3.4,broken clouds
555,Koutsouras,GR,35.0339,25.9469,66.11,72,29,10.74,scattered clouds
556,Clarksdale,US,34.2001,-90.5709,82.9,50,0,12.66,clear sky
557,Gorey,IE,52.6747,-6.2925,53.58,96,98,7.72,overcast clouds
558,Noshiro,JP,40.2039,140.0242,55.13,60,67,10.65,broken clouds
559,Karpathos,GR,35.507,27.2132,64.36,59,100,5.75,overcast clouds
560,Ponta Delgada,PT,37.7333,-25.6667,64.51,82,20,5.75,few clouds
561,Chumikan,RU,54.7183,135.315,33.3,94,59,3.24,broken clouds
562,Magistralnyy,RU,56.1725,107.4458,31.78,59,44,10.33,scattered clouds
563,Bathsheba,BB,13.2167,-59.5167,81.21,78,20,16.11,few clouds
564,Ust-Koksa,RU,50.2696,85.6108,33.06,66,0,0.74,clear sky
565,Palana,RU,59.1167,159.9667,35.91,83,100,7.61,overcast clouds
566,Rio Grande,BR,-32.035,-52.0986,60.94,84,0,9.69,clear sky
567,Carlyle,US,38.6103,-89.3726,75.09,57,99,13.0,overcast clouds
568,Lamak,PH,10.3997,124.7389,82.04,73,91,5.41,overcast clouds
569,Sokolo,ML,14.7328,-6.1219,95.07,12,53,9.84,broken clouds
570,Whitehorse,CA,60.7161,-135.0538,52.57,28,40,9.22,scattered clouds
571,Axim,GH,4.8699,-2.2405,80.49,84,89,9.24,light rain
572,Aripuana,BR,-9.1667,-60.6333,75.18,95,49,2.62,scattered clouds
573,Bucerias,MX,20.75,-105.3333,80.58,69,20,12.66,few clouds
574,Sao Joaquim,BR,-28.2939,-49.9317,45.12,97,0,2.46,clear sky
575,Xinzhi,CN,36.4989,111.7047,53.08,92,100,3.94,overcast clouds
576,Karakulino,RU,56.012,53.7067,45.91,63,6,2.57,clear sky
577,Boyolangu,ID,-8.1181,111.8935,76.96,91,99,1.12,overcast clouds
578,Okhotsk,RU,59.3833,143.3,37.11,79,32,2.71,scattered clouds
579,Tomobe,JP,36.35,140.3,60.8,61,100,4.94,overcast clouds
580,Powell River,CA,49.8496,-124.5361,56.08,66,20,10.36,few clouds
581,Tilichiki,RU,60.4667,166.1,31.78,91,100,1.52,overcast clouds
582,Cockburn Town,TC,21.4612,-71.1419,82.36,74,40,5.75,scattered clouds
583,Halifax,CA,44.6453,-63.5724,51.69,59,57,5.75,broken clouds
584,Helong,CN,42.5397,128.9972,57.42,26,0,2.82,clear sky
585,Hirara,JP,24.8,125.2833,76.86,94,75,10.36,moderate rain
586,Kendari,ID,-3.945,122.4989,77.65,93,100,3.38,overcast clouds
587,Dauphin,CA,51.1494,-100.0502,64.54,39,100,24.16,overcast clouds
588,Chicama,PE,-7.8447,-79.1469,61.34,78,99,7.94,overcast clouds
589,Chapais,CA,49.7834,-74.8492,60.58,71,31,3.71,scattered clouds
590,Callaway,US,30.153,-85.5699,80.96,60,0,12.66,clear sky
591,Udachnyy,RU,66.4167,112.4,16.45,66,76,13.65,broken clouds
592,Ahuimanu,US,21.4447,-157.8378,83.91,69,100,16.11,overcast clouds
593,Aurillac,FR,44.9167,2.45,52.68,71,0,2.3,clear sky
594,Lazaro Cardenas,MX,17.9583,-102.2,82.53,57,9,11.03,clear sky
595,Kletskaya,RU,49.3145,43.0584,47.95,53,26,5.5,scattered clouds
596,Gat,IL,31.61,34.7642,65.39,37,4,5.14,clear sky
597,Pareora,NZ,-44.4871,171.2132,56.17,97,100,5.82,overcast clouds
598,Manoel Urbano,BR,-8.8389,-69.2597,79.29,73,86,1.5,overcast clouds
599,Yangjiang,CN,21.85,111.9667,71.98,86,100,3.98,overcast clouds
600,George,ZA,-33.963,22.4617,56.89,71,63,2.28,broken clouds
601,Yashkul,RU,46.1711,45.3435,50.9,74,100,10.49,overcast clouds
602,Waterfoot,GB,53.6929,-2.2525,57.51,74,68,1.99,broken clouds
603,Linqing,CN,36.8456,115.7117,48.45,73,100,5.01,overcast clouds
604,Tabuk,PH,17.4189,121.4443,77.88,79,61,4.16,broken clouds
605,Morant Bay,JM,17.8815,-76.4093,83.82,77,8,9.51,clear sky
606,Khandyga,RU,62.6667,135.6,40.14,94,100,11.61,moderate rain
607,Dukat,RU,62.55,155.55,30.27,81,6,6.31,clear sky
608,Narsaq,GL,60.9167,-46.05,50.22,81,88,3.18,overcast clouds
609,South San Francisco,US,37.6547,-122.4078,63.16,61,40,29.93,haze
610,Safaga,EG,26.7292,33.9365,80.06,33,95,5.53,overcast clouds
611,Kananga,CD,-5.8958,22.4178,71.69,74,96,2.75,overcast clouds
612,Ilo,PE,-17.6394,-71.3375,65.34,85,15,11.52,few clouds
613,Hendaye,FR,43.3717,-1.7738,58.19,85,0,3.44,clear sky
614,Ilawe,NG,7.8667,4.4333,73.98,96,62,1.54,light rain
615,Luang Prabang,LA,19.8856,102.1347,71.56,98,85,0.38,overcast clouds
616,Elmira,US,42.0898,-76.8077,66.52,25,0,11.5,clear sky
617,Trairi,BR,-3.2778,-39.2689,76.62,90,99,6.38,overcast clouds
618,Xining,CN,36.6167,101.7667,46.04,77,1,2.39,clear sky
619,Price,US,39.5994,-110.8107,69.06,10,0,23.02,clear sky
620,Enshi,CN,30.3,109.4833,66.43,93,94,1.12,overcast clouds
621,Alberton,CA,46.8168,-64.0654,46.53,63,0,6.49,clear sky
622,Sobolevo,RU,54.4299,31.8996,39.11,79,84,7.09,broken clouds
623,Camocim,BR,-2.9022,-40.8411,78.24,86,100,9.13,overcast clouds
624,Guymon,US,36.6828,-101.4816,89.6,17,0,11.5,clear sky
625,Vite,IN,17.2833,74.55,80.28,60,98,6.2,overcast clouds
626,Isangel,VU,-19.55,169.2667,78.1,64,30,16.17,scattered clouds
627,Tsumeb,NA,-19.2333,17.7167,63.79,32,0,6.58,clear sky
628,Tiznit,MA,29.5833,-9.5,78.71,18,23,3.78,few clouds
629,Guanare,VE,9.0418,-69.7421,79.97,76,92,1.74,light rain
630,De-Kastri,RU,51.4667,140.7833,36.36,85,100,15.05,light rain
631,Severnyy,RU,50.677,36.5532,57.24,38,0,4.47,clear sky
632,Manono,CD,-7.3,27.4167,71.47,84,75,2.64,broken clouds
633,Qaqortoq,GL,60.7167,-46.0333,36.77,84,91,4.16,overcast clouds
634,Namatanai,PG,-3.6667,152.4333,84.34,73,98,12.88,light rain
635,Serenje,ZM,-13.2325,30.2352,60.24,74,40,4.56,scattered clouds
636,Khatima,IN,28.9167,79.9667,77.88,35,1,6.46,clear sky
637,Peleduy,RU,59.6289,112.7406,33.06,83,94,10.09,light snow
638,Woodland,US,38.6785,-121.7733,67.93,28,75,11.5,broken clouds
639,Diego De Almagro,CL,-26.3667,-70.05,55.63,63,0,4.76,clear sky
640,Batagay-Alyta,RU,67.8006,130.4114,27.59,94,100,5.17,light snow
641,Atar,MR,20.5169,-13.0499,92.37,18,86,8.93,overcast clouds
642,Coihaique,CL,-45.5752,-72.0662,45.21,70,75,3.44,broken clouds
643,Brae,GB,60.3964,-1.353,47.28,89,100,18.37,overcast clouds
644,Diamantino,BR,-14.4086,-56.4461,74.12,52,21,3.02,few clouds
645,Coolum Beach,AU,-26.5333,153.1,67.1,99,100,15.86,moderate rain
646,Huescar,ES,37.811,-2.5412,58.12,60,62,1.32,broken clouds
647,Sabha,LY,27.0377,14.4283,70.57,17,0,9.26,clear sky
648,Iacu,BR,-12.7672,-40.2117,72.05,80,100,4.07,overcast clouds
649,Pennadam,IN,11.4,79.2333,85.86,65,100,3.62,overcast clouds
650,Benicarlo,ES,40.4165,0.4271,63.9,74,97,3.29,overcast clouds
651,Astana,KZ,51.1801,71.446,33.75,64,0,8.95,clear sky
652,Pozzallo,IT,36.7305,14.8499,57.85,87,8,3.71,clear sky
653,Pathein,MM,16.7833,94.7333,78.82,86,94,7.81,overcast clouds
654,Huaidian,CN,33.4333,115.0333,58.44,37,100,11.56,overcast clouds
655,Aginskoye,RU,51.1,114.53,51.46,60,94,20.47,overcast clouds
656,Bousse,BF,12.6606,-1.8922,91.98,25,22,3.58,few clouds
657,Lemon Tree Passage,AU,-32.7327,152.036,58.51,86,0,1.01,clear sky
658,Cururupu,BR,-1.8283,-44.8683,74.14,97,96,1.12,overcast clouds
659,Imbituba,BR,-28.24,-48.6703,63.27,81,0,8.55,clear sky
660,Lagoa Santa,BR,-19.6272,-43.8897,72.57,69,0,12.66,clear sky
661,Sainte-Suzanne,RE,-20.9061,55.6089,71.82,81,0,5.75,clear sky
662,Yumen,CN,40.2833,97.2,58.35,42,66,9.42,broken clouds
663,Shingu,JP,33.7333,135.9833,67.17,69,59,5.73,broken clouds
664,Christchurch,NZ,-43.5333,172.6333,60.91,90,75,8.05,broken clouds
665,Labrea,BR,-7.2586,-64.7981,75.27,96,27,1.61,scattered clouds
666,Palanga,LT,55.9175,21.0686,35.62,60,86,2.3,overcast clouds
667,Mahon,ES,39.8885,4.2658,61.36,72,20,3.44,few clouds
668,Tabou,CI,4.423,-7.3528,78.96,84,100,4.5,overcast clouds
669,Uchiza,PE,-8.4592,-76.4633,72.57,94,48,2.46,scattered clouds
670,Busok,PH,6.5061,124.5989,78.37,93,100,1.5,overcast clouds
671,Harrison,US,30.4091,-89.0436,84.22,68,0,9.22,clear sky
672,Mina,MX,26.0011,-100.5299,102.36,14,1,13.91,clear sky
673,Verkhnevilyuysk,RU,63.4453,120.3167,33.82,84,98,10.25,overcast clouds
674,Abha,SA,18.2164,42.5053,67.82,64,0,0.0,clear sky
675,Kirovskiy,RU,45.0917,133.5136,50.95,47,41,5.03,scattered clouds
676,Redcliffe,AU,-27.2307,153.0973,63.45,94,100,10.36,light rain
